"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_03cal_20220507.D", +EI TIC MRM CID@25.0 (** -> **) MB_B28_PCB_03cal_20220507.d ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",9,30.868,30.998,31.153,206,1151,68.59,100,11.01,0.285,,3,4,2,2,,209,,99.09,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",10,31.21,31.389,31.585,190,1678,100,92,16.06,0.375,,4,4,2,2,,192,,91.17,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",11,31.585,31.732,31.886,183,1019,60.75,88.49,9.75,0.301,,4,3,3,2,,185,,87.69,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D", +EI MRM CID@25.0 (234.0 -> 164.1) MB_B28_PCB_08B1_20220507.D ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D", +EI MRM CID@25.0 (234.0 -> 164.1) MB_B28_PCB_08B1_20220507.D  Smooth ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",1,31.576,31.714,31.853,13164,70762,100,100,100,0.277,,21,112,21,34,,13191,,99.8,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D", +EI MRM CID@25.0 (256.0 -> 186.0) MB_B28_PCB_08B1_20220507.D ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D", +EI MRM CID@25.0 (256.0 -> 186.0) MB_B28_PCB_08B1_20220507.D  Smooth ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",1,28.308,28.422,28.536,52,283,31.26,33.32,3.15,0.228,,1,1,1,1,,53,,33.11,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",2,30.491,30.646,30.776,137,738,81.57,87.31,8.21,0.285,,2,2,1,1,,138,,86.75,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",3,31.005,31.151,31.281,60,315,34.75,38.16,3.5,0.277,,2,2,1,1,,61,,37.91,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",4,31.281,31.396,31.477,64,326,36.04,40.61,3.63,0.196,,2,8,1,1,,65,,40.34,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",5,31.477,31.567,31.632,59,339,37.45,37.9,3.77,0.155,,8,24,1,1,,61,,37.66,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",6,31.632,31.689,31.827,39,201,22.23,24.86,2.24,0.196,,24,1,2,1,,40,,24.7,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",7,32.137,32.284,32.422,74,408,45.03,47.22,4.53,0.285,,2,1,1,1,,75,,46.92,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",8,33.555,33.701,33.799,63,351,38.78,40.2,3.91,0.244,,2,6,1,1,,64,,39.94,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",9,33.799,33.897,34.027,72,398,43.99,45.78,4.43,0.228,,6,1,1,1,,73,,45.48,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",10,34.109,34.255,34.377,96,800,88.42,61.42,8.9,0.269,,4,5,1,1,,97,,61.02,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",11,34.377,34.483,34.638,67,375,41.46,42.47,4.18,0.261,,5,2,1,1,,68,,42.19,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",12,34.703,34.834,35.013,92,508,56.16,58.83,5.66,0.31,,2,1,1,1,,93,,58.45,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",13,35.021,35.192,35.298,157,905,100,100,10.07,0.277,,1,10,1,1,,158,,99.35,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",14,35.298,35.428,35.591,103,769,84.97,65.78,8.56,0.293,,10,2,1,1,,104,,65.35,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",15,35.746,35.885,36.048,83,473,52.27,52.73,5.26,0.301,,2,2,1,1,,84,,52.39,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",16,37.445,37.573,37.72,62,378,41.78,39.6,4.21,0.275,,2,2,2,1,,64,,39.34,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",17,37.83,37.976,38.105,61,361,39.87,39.26,4.01,0.275,,2,3,2,2,,63,,39,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",18,38.517,38.636,38.783,63,364,40.19,40.24,4.05,0.266,,2,3,2,2,,65,,39.98,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",19,38.975,39.122,39.25,50,314,34.7,32.01,3.49,0.275,,2,3,2,2,,52,,31.8,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",20,39.443,39.562,39.773,64,381,42.11,40.89,4.24,0.33,,2,2,1,1,,65,,40.62,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D", +EI MRM CID@25.0 (261.0 -> 191.1) MB_B28_PCB_08B1_20220507.D ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D", +EI MRM CID@25.0 (261.0 -> 191.1) MB_B28_PCB_08B1_20220507.D  Smooth ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",1,30.392,30.539,30.678,14409,75587,100,100,100,0.285,,11,25,11,8,,14418,,99.94,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D", +EI MRM CID@25.0 (268.0 -> 198.1) MB_B28_PCB_08B1_20220507.D ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D", +EI MRM CID@25.0 (268.0 -> 198.1) MB_B28_PCB_08B1_20220507.D  Smooth ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",1,34.669,34.815,34.995,10868,59103,100,100,100,0.326,,4,18,4,4,,10872,,99.97,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D", +EI MRM CID@25.0 (291.9 -> 222.0) MB_B28_PCB_08B1_20220507.D ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D", +EI MRM CID@25.0 (291.9 -> 222.0) MB_B28_PCB_08B1_20220507.D  Smooth ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",1,31.979,32.109,32.199,44,229,27.44,56.08,3.13,0.22,,2,3,2,3,,47,,3.05,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",2,34.423,34.57,34.7,50,340,40.76,64.17,4.65,0.277,,3,3,3,3,,53,,3.49,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",3,35.205,35.295,35.328,26,112,13.46,33.66,1.54,0.122,,4,26,4,3,,30,,1.83,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",4,35.328,35.376,35.49,32,176,21.09,41.17,2.41,0.163,,26,5,3,3,,35,,2.24,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",5,35.564,35.653,35.727,19,104,12.47,24.33,1.42,0.163,,3,4,3,4,,22,,1.32,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",6,37.059,37.178,37.27,52,315,37.71,66.89,4.3,0.211,,4,17,4,4,,56,,3.64,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",7,37.27,37.325,37.407,25,153,18.33,32,2.09,0.137,,17,15,4,4,,29,,1.74,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",8,37.407,37.444,37.563,17,96,11.54,22.26,1.32,0.156,,15,2,4,2,,21,,1.21,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",9,37.581,37.691,37.865,47,356,42.71,60.46,4.87,0.284,,3,4,3,4,,50,,3.29,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",10,37.948,38.049,38.168,25,149,17.86,31.59,2.04,0.22,,4,5,3,3,,27,,1.72,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",11,38.168,38.333,38.47,69,561,67.24,87.81,7.67,0.302,,5,3,2,1,,70,,4.77,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",12,38.507,38.654,38.782,78,575,68.92,100,7.86,0.275,,2,8,2,1,,80,,5.44,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",13,38.782,38.855,38.974,18,107,12.87,23.08,1.47,0.192,,8,4,3,3,,21,,1.25,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",14,39.167,39.286,39.304,21,98,11.78,26.77,1.34,0.137,,2,22,2,1,,22,,1.46,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",15,39.304,39.387,39.497,49,318,38.07,62.19,4.34,0.192,,22,6,3,3,,51,,3.38,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",16,39.506,39.625,39.726,33,201,24.09,41.57,2.75,0.22,,6,4,4,4,,36,,2.26,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",17,40.349,40.487,40.587,30,180,21.55,38.71,2.46,0.238,,3,4,3,3,,33,,2.1,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",18,40.661,40.798,40.899,36,210,25.18,45.54,2.87,0.238,,5,3,3,3,,39,,2.48,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",19,41.119,41.257,41.385,32,211,25.25,40.42,2.88,0.266,,3,8,3,2,,34,,2.2,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",20,41.394,41.495,41.605,29,198,23.78,36.57,2.71,0.211,,8,5,2,2,,31,,1.99,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",21,41.614,41.696,41.816,41,219,26.3,52.52,3,0.202,,6,4,1,1,,43,,2.86,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",22,41.861,41.981,42.118,33,199,23.9,42.59,2.73,0.257,,5,4,5,4,,38,,2.32,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",23,42.146,42.311,42.521,78,834,100,98.98,11.41,0.376,,5,8,5,3,,82,,5.38,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",24,42.567,42.668,42.769,35,205,24.57,44.8,2.8,0.202,,5,7,5,3,,39,,2.44,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",25,42.778,42.86,42.952,30,179,21.44,38.65,2.45,0.174,,8,6,5,5,,35,,2.1,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",26,43.245,43.392,43.493,29,176,21.08,36.48,2.4,0.247,,5,6,5,6,,35,,1.98,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",27,43.502,43.63,43.74,33,200,23.98,41.72,2.74,0.238,,6,4,6,4,,37,,2.27,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",28,43.905,44.006,44.134,31,173,20.72,39.7,2.36,0.229,,4,5,3,5,,35,,2.16,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",29,45.5,45.61,45.766,18,150,17.94,22.94,2.05,0.266,,7,3,4,3,,22,,1.25,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",30,46.123,46.215,46.298,18,95,11.45,23.04,1.31,0.174,,6,6,6,5,,23,,1.25,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",31,46.6,46.682,46.774,14,72,8.68,18.45,0.99,0.174,,5,5,5,5,,19,,1,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",32,47.168,47.278,47.416,16,121,14.49,20.62,1.65,0.247,,4,6,4,3,,20,,1.12,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D", +EI MRM CID@25.0 (304.0 -> 234.0) MB_B28_PCB_08B1_20220507.D ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D", +EI MRM CID@25.0 (304.0 -> 234.0) MB_B28_PCB_08B1_20220507.D  Smooth ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",1,36.993,37.158,37.313,3180,17893,100,100,100,0.321,,1,4,1,4,,3182,,99.94,MM,,,,,M,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D", +EI MRM CID@25.0 (325.9 -> 255.9) MB_B28_PCB_08B1_20220507.D ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No integration results available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D", +EI MRM CID@25.0 (325.9 -> 255.9) MB_B28_PCB_08B1_20220507.D  Smooth ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",1,38.082,38.266,38.394,19,117,30.4,33.99,3.2,0.312,,1,1,1,1,,20,,33.97,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",2,38.504,38.651,38.779,14,90,23.42,25.66,2.46,0.275,,1,1,1,1,,15,,25.64,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",3,40.539,40.713,40.804,11,66,17.04,19.12,1.79,0.266,,1,1,1,1,,11,,19.11,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",4,40.823,40.942,41.07,11,72,18.66,20.87,1.96,0.247,,1,1,1,1,,12,,20.86,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",5,41.226,41.409,41.528,42,256,66.63,76.97,7.01,0.302,,1,2,1,1,,43,,76.92,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",6,41.528,41.648,41.739,23,158,40.95,40.9,4.31,0.211,,2,8,1,0,,23,,40.87,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",7,41.739,41.803,41.84,9,49,12.76,15.57,1.34,0.101,,8,8,1,1,,9,,15.56,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",8,41.84,41.877,42.106,11,57,14.76,19.38,1.55,0.266,,8,1,1,1,,11,,19.37,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",9,42.124,42.253,42.253,13,45,11.6,22.88,1.22,0.128,,1,13,1,1,,13,,22.86,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",10,42.253,42.308,42.436,18,122,31.64,32.16,3.33,0.183,,13,2,1,1,,19,,32.14,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",11,42.445,42.573,42.674,19,104,26.99,33.79,2.84,0.229,,2,2,1,2,,20,,33.77,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",12,42.949,43.087,43.206,13,68,17.63,24.16,1.86,0.257,,1,1,1,1,,14,,24.14,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",13,43.362,43.481,43.591,12,72,18.82,21.03,1.98,0.229,,1,1,1,1,,13,,21.01,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",14,43.756,43.875,43.976,14,79,20.63,24.92,2.17,0.22,,2,1,1,1,,15,,24.9,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",15,44.287,44.48,44.608,55,385,100,100,10.52,0.321,,1,1,1,0,,56,,99.94,MM,,,,,M,,,,,,,
"Z:\Data\Project 3 Air\AESOP Yr9-10 homes, schools\MB_B28_20220507\MB_B28_PCB_08B1_20220507.D ",16,44.883,45.002,45.039,8,42,10.86,15.25,1.14,0.156,,1,8,1,1,,10,,15.24,MM,,,,,M,,,,,,,
